rs value	gene name
rs111346160	"<dd>
<div>SELENOO : 2KB Upstream Variant</div><span>TRABD : 500B Downstream Variant</span>
</dd>"
rs41283481	"<dd>
<div>SELENOO : 2KB Upstream Variant</div><span>TRABD : 500B Downstream Variant</span>
</dd>"
rs113214100	"<dd>
<div>SELENOO : 2KB Upstream Variant</div><span>TRABD : 500B Downstream Variant</span>
</dd>"
rs147697284	"<dd>
<div>SELENOO : 2KB Upstream Variant</div><span>TRABD : 500B Downstream Variant</span>
</dd>"
rs80318327	"<dd>
<div>SELENOO : 2KB Upstream Variant</div><span>TRABD : 500B Downstream Variant</span>
</dd>"
rs192195413	"<dd>
<div>SELENOO : 2KB Upstream Variant</div><span>TRABD : 500B Downstream Variant</span>
</dd>"
rs77544793	"<dd>
<div>SELENOO : 2KB Upstream Variant</div><span>TRABD : 500B Downstream Variant</span>
</dd>"
rs5771096	"<dd>
<div>SELENOO : 2KB Upstream Variant</div><span>TRABD : 500B Downstream Variant</span>
</dd>"
rs77281844	"<dd>
<div>SELENOO : 2KB Upstream Variant</div><span>TRABD : 500B Downstream Variant</span>
</dd>"
rs80085713	"<dd>
<div>SELENOO : 2KB Upstream Variant</div><span>TRABD : 500B Downstream Variant</span>
</dd>"
rs73893138	"<dd>
<span>SELENOO : 2KB Upstream Variant</span>
</dd>"
rs151311757	"<dd>
<span>SELENOO : 2KB Upstream Variant</span>
</dd>"
rs114153455	"<dd>
<span>SELENOO : 2KB Upstream Variant</span>
</dd>"
rs1009610	"<dd>
<span>SELENOO : 2KB Upstream Variant</span>
</dd>"
rs28668373	"<dd>
<span>SELENOO : 2KB Upstream Variant</span>
</dd>"
rs140544546	"<dd>
<span>SELENOO : 2KB Upstream Variant</span>
</dd>"
rs145912868	"<dd>
<span>SELENOO : 2KB Upstream Variant</span>
</dd>"
rs7293065	"<dd>
<span>SELENOO : 2KB Upstream Variant</span>
</dd>"
rs5771225	"<dd>
<span>SELENOO : Missense Variant</span>
</dd>"
rs5771226	"<dd>
<span>SELENOO : Synonymous Variant</span>
</dd>"
rs146628870	"<dd>
<span>SELENOO : Synonymous Variant</span>
</dd>"
rs6010201	"<dd>
<span>SELENOO : Synonymous Variant</span>
</dd>"
rs3747942	"<dd>
<span>SELENOO : Missense Variant</span>
</dd>"
rs184575812	"<dd>
<span>SELENOO : Missense Variant</span>
</dd>"
rs190207485	"<dd>
<span>SELENOO : Synonymous Variant</span>
</dd>"
rs2272846	"<dd>
<span>SELENOO : Missense Variant</span>
</dd>"
rs182438828	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs185085425	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs145201192	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs73435239	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs189051159	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs76246236	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs55778043	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs74833777	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs137939518	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs149496957	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs79163610	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs185636253	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs191474007	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs180759381	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs4395345	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs79753353	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs148255818	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs186092274	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs147437257	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs139728223	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs143842499	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs147232751	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs139690692	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs191823516	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs73187254	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs149808451	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs76348113	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs75209016	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs73187255	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs77057707	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs183202672	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs187869827	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs190438955	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs182943414	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs4838861	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs4838814	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs187874557	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs192923136	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs148566693	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs59619964	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 500B Downstream Variant</span>
</dd>"
rs146639037	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 500B Downstream Variant</span>
</dd>"
rs141381968	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 500B Downstream Variant</span>
</dd>"
rs4838862	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 500B Downstream Variant</span>
</dd>"
rs143900396	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs150942078	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs111841680	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs140690361	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs75034459	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs150121885	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs114940561	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs138428649	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs184145641	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs187841567	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs76203315	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs6010202	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs79775993	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs57098977	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs146972773	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs55817868	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs59892095	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs56109781	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs138206175	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs191612778	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs143779186	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs2294398	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs147215699	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs184814589	"<dd>
<div>SELENOO : Synonymous Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs189588704	"<dd>
<div>SELENOO : Missense Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs148307279	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs141402017	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs2294399	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs181487301	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs11913090	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs150856655	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs2294400	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs41283483	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs115718770	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs55914750	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs189380037	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs181399872	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs186511947	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs191014432	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs146137850	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs117996558	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs73435246	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs41283485	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs2272847	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs140126200	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs2272848	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs77044026	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs145854594	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs149039121	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs186123742	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs142043755	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs5771102	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs117080345	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs77054338	"<dd>
<div>SELENOO : Synonymous Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs151171493	"<dd>
<div>SELENOO : Missense Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs115291919	"<dd>
<div>SELENOO : Synonymous Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs141180808	"<dd>
<div>SELENOO : Missense Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs146956333	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs182724775	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs8140726	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Intron Variant</span>
</dd>"
rs2272850	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Intron Variant</span>
</dd>"
rs760743	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Intron Variant</span>
</dd>"
rs142151439	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Intron Variant</span>
</dd>"
rs55958053	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Intron Variant</span>
</dd>"
rs188703448	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Intron Variant</span>
</dd>"
rs138628551	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Intron Variant</span>
</dd>"
rs149354222	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs144654277	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs4602327	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs4611754	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs116517135	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs138214255	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs142897683	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs191761386	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs183275329	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs140144566	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs79379438	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs73187260	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs62239322	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs142115826	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs2294401	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs116038918	"<dd>
<div>SELENOO : Synonymous Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs80199909	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs188081821	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs191353603	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs182343661	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs187774731	"<dd>
<div>SELENOO : Missense Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs150909406	"<dd>
<div>SELENOO : Synonymous Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs139388622	"<dd>
<div>SELENOO : Missense Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs56372991	"<dd>
<div>SELENOO : Synonymous Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs36098069	"<dd>
<div>SELENOO : Synonymous Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs149667170	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs145484074	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs185004614	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs139443972	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs4838863	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs7292228	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs76840692	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs12169305	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs145164480	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs147582251	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs142188546	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : Non Coding Transcript Variant</span>
</dd>"
rs59201916	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs56850037	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs143112707	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs151223323	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs184824800	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs140419084	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs150374537	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs188607584	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs180743974	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs138254804	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs75505866	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs113871714	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs142742216	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs77350583	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs189177232	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs5771237	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs181852235	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs145066821	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs187424552	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs191760169	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs183570024	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs138848753	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs6010205	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs114075437	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs186355036	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs190325952	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs182096321	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs139481867	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs144996731	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs59394665	"<dd>
<div>SELENOO : Intron Variant</div><span>LOC105373095 : 2KB Upstream Variant</span>
</dd>"
rs186823085	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs73187263	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs5771104	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs191581176	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs7288757	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs184036258	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs112527142	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs111897121	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs34653468	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs149692345	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs145587659	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs11703673	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs115167642	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs5771238	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs148873317	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs143617749	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs146509564	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs58608683	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs4293651	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs144946039	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs2013437	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs188885843	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs13058530	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs60900662	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs12330120	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs138291114	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs2013430	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs147331059	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs139310458	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs185256748	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs147152906	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs148609848	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs115530243	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs188368996	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs142133008	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs150740110	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs139158744	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs149922172	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs909687	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs146520157	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs191723907	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs117539518	"<dd>
<span>SELENOO : Synonymous Variant</span>
</dd>"
rs184139976	"<dd>
<span>SELENOO : Synonymous Variant</span>
</dd>"
rs76359305	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs188153820	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs180991849	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs143479736	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs2294402	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs146798618	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs80216828	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs79019062	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs187291768	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs113451693	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs148106033	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs141051711	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs146679650	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs190438519	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs181675219	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs2038049	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs139351367	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs143358267	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs147532433	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs75962939	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs2272851	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs186097492	"<dd>
<span>SELENOO : Missense Variant</span>
</dd>"
rs73435262	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs77548543	"<dd>
<span>SELENOO : Intron Variant</span>
</dd>"
rs181226117	"<dd>
<span>SELENOO : Missense Variant</span>
</dd>"
rs34195747	"<dd>
<span>SELENOO : Synonymous Variant</span>
</dd>"
rs34163881	"<dd>
<span>SELENOO : Missense Variant</span>
</dd>"
rs2272852	"<dd>
<div>SELENOO : Stop Gained</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs17013238	"<dd>
<div>SELENOO : Missense Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs144505070	"<dd>
<div>SELENOO : Missense Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs148419153	"<dd>
<div>SELENOO : Synonymous Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs144100029	"<dd>
<div>SELENOO : Missense Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
